month	day	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022
11	3	10.668	10.034	10.309	9.851	10.716	10.533	9.606	10.035	10.432	10.098	10.146	10.193	10.132	9.845	10.302	10.282	10.242	10.005	9.803	9.748	9.519	10.046	9.578	9.605	9.316	9.317	9.177	9.344	9.081	8.481	9.32	8.703	8.549	8.67	8.051	9.104	9.193	8.829	7.282	8.292	8.314	7.96	7.258	8.585	8.694
11	4	10.724	10.076	10.38	9.917	10.775	10.643	9.692	10.103	10.489	10.184	10.225	10.246	10.204	9.927	10.357	10.413	10.296	10.059	9.823	9.821	9.62	10.126	9.67	9.719	9.395	9.39	9.288	9.411	9.149	8.624	9.395	8.759	8.702	8.803	8.157	9.187	9.301	8.924	7.396	8.359	8.501	8.121	7.511	8.646	8.804
11	5	10.805	10.151	10.471	10.057	10.855	10.723	9.784	10.229	10.539	10.262	10.299	10.31	10.271	10.02	10.399	10.521	10.369	10.081	9.828	9.888	9.704	10.19	9.734	9.853	9.477	9.439	9.426	9.484	9.206	8.74	9.474	8.799	8.82	8.928	8.258	9.251	9.384	9.003	7.547	8.439	8.657	8.277	7.758	8.713	8.908
11	6	10.873	10.19	10.532	10.133	10.947	10.81	9.894	10.276	10.572	10.31	10.354	10.352	10.319	10.096	10.437	10.622	10.436	10.096	9.845	9.957	9.754	10.218	9.761	9.913	9.539	9.454	9.555	9.558	9.251	8.837	9.561	8.857	8.916	9.009	8.342	9.287	9.455	9.083	7.71	8.525	8.784	8.414	7.923	8.775	9.006
11	7	10.942	10.213	10.587	10.261	11.012	10.82	9.956	10.304	10.673	10.364	10.423	10.375	10.367	10.158	10.488	10.712	10.51	10.097	9.874	10.019	9.793	10.222	9.784	9.987	9.572	9.459	9.659	9.644	9.266	8.929	9.687	8.922	8.991	9.075	8.436	9.302	9.523	9.176	7.858	8.63	8.895	8.518	8.061	8.838	9.097
11	8	11.024	10.232	10.654	10.427	11.018	10.861	10.025	10.36	10.757	10.432	10.479	10.407	10.433	10.231	10.559	10.799	10.579	10.11	9.91	10.069	9.822	10.25	9.792	10.062	9.595	9.492	9.762	9.713	9.298	9.028	9.82	8.975	9.046	9.118	8.527	9.288	9.56	9.28	7.997	8.75	8.967	8.608	8.182	8.925	9.17
11	9	11.079	10.269	10.72	10.455	11.081	10.893	10.091	10.42	10.848	10.509	10.558	10.456	10.519	10.326	10.607	10.877	10.629	10.152	9.936	10.14	9.854	10.307	9.828	10.122	9.629	9.517	9.837	9.785	9.336	9.129	9.923	9.047	9.113	9.147	8.61	9.292	9.59	9.375	8.145	8.884	9.044	8.697	8.314	9.035	9.226
11	10	11.134	10.345	10.774	10.514	11.121	10.898	10.153	10.437	10.952	10.587	10.659	10.516	10.606	10.418	10.673	10.944	10.683	10.209	9.972	10.209	9.906	10.35	9.851	10.174	9.684	9.567	9.9	9.85	9.385	9.241	10.006	9.121	9.193	9.163	8.685	9.329	9.627	9.473	8.267	9.023	9.117	8.761	8.419	9.155	9.291
11	11	11.194	10.384	10.834	10.553	11.117	10.989	10.288	10.471	10.999	10.684	10.762	10.572	10.691	10.502	10.729	11.002	10.737	10.264	9.989	10.268	9.977	10.397	9.894	10.25	9.737	9.628	9.968	9.895	9.423	9.348	10.073	9.182	9.281	9.202	8.766	9.38	9.664	9.544	8.373	9.137	9.209	8.824	8.55	9.251	9.351
11	12	11.251	10.459	10.882	10.57	11.194	11.064	10.391	10.57	11.061	10.783	10.865	10.623	10.753	10.586	10.793	11.055	10.793	10.328	10.007	10.338	10.054	10.476	9.942	10.334	9.813	9.69	10.052	9.919	9.473	9.456	10.098	9.221	9.364	9.265	8.837	9.434	9.703	9.595	8.47	9.223	9.305	8.923	8.673	9.352	9.409
11	13	11.321	10.553	10.928	10.683	11.276	11.15	10.453	10.62	11.202	10.891	10.971	10.673	10.81	10.659	10.858	11.114	10.85	10.388	10.049	10.407	10.137	10.596	9.99	10.421	9.897	9.75	10.112	9.951	9.529	9.545	10.108	9.272	9.435	9.337	8.91	9.512	9.768	9.629	8.55	9.293	9.401	9.025	8.765	9.46	9.47
11	14	11.387	10.636	10.981	10.769	11.375	11.247	10.568	10.744	11.288	10.995	11.078	10.713	10.862	10.707	10.928	11.173	10.919	10.419	10.117	10.486	10.223	10.684	10.013	10.529	9.967	9.826	10.19	9.963	9.577	9.598	10.114	9.328	9.493	9.424	8.979	9.572	9.857	9.673	8.611	9.346	9.475	9.137	8.835	9.564	9.538
11	15	11.438	10.705	11.032	10.834	11.461	11.322	10.643	10.881	11.439	11.101	11.178	10.755	10.911	10.738	11.004	11.251	10.96	10.482	10.177	10.529	10.308	10.766	10.063	10.634	10.035	9.902	10.249	9.986	9.613	9.647	10.133	9.421	9.548	9.537	9.068	9.622	9.945	9.715	8.663	9.38	9.565	9.247	8.899	9.663	9.605
11	16	11.5	10.777	11.093	10.936	11.571	11.397	10.686	10.948	11.613	11.211	11.29	10.784	10.967	10.797	11.107	11.307	10.999	10.572	10.217	10.56	10.382	10.85	10.121	10.732	10.133	9.987	10.304	10.028	9.654	9.691	10.175	9.524	9.594	9.632	9.162	9.657	10.036	9.77	8.711	9.428	9.658	9.335	8.971	9.774	9.668
11	17	11.565	10.86	11.152	11.023	11.682	11.477	10.815	11.038	11.653	11.317	11.379	10.845	11.039	10.843	11.228	11.362	11.033	10.639	10.257	10.583	10.436	10.905	10.173	10.813	10.257	10.08	10.343	10.074	9.709	9.737	10.252	9.651	9.633	9.721	9.254	9.714	10.109	9.831	8.721	9.487	9.757	9.39	9.033	9.885	9.711
11	18	11.617	10.91	11.214	11.081	11.713	11.554	10.933	11.039	11.738	11.379	11.448	10.912	11.095	10.885	11.349	11.391	11.073	10.715	10.302	10.625	10.494	10.92	10.227	10.899	10.366	10.166	10.393	10.108	9.732	9.795	10.323	9.787	9.678	9.799	9.359	9.814	10.156	9.892	8.708	9.55	9.863	9.45	9.087	9.969	9.749
11	19	11.702	10.965	11.277	11.113	11.783	11.637	11.029	11.062	11.757	11.435	11.503	10.978	11.154	10.947	11.507	11.428	11.124	10.803	10.335	10.642	10.559	10.937	10.276	10.966	10.464	10.239	10.433	10.167	9.759	9.874	10.427	9.912	9.724	9.865	9.504	9.922	10.196	9.939	8.68	9.612	9.986	9.516	9.128	10.055	9.802
11	20	11.783	11.029	11.394	11.187	11.754	11.718	11.145	11.126	11.766	11.494	11.557	11.05	11.206	11.018	11.661	11.466	11.189	10.868	10.378	10.691	10.61	10.984	10.335	11.016	10.545	10.304	10.486	10.219	9.761	9.961	10.527	9.997	9.773	9.934	9.632	10.018	10.239	9.965	8.673	9.674	10.108	9.583	9.191	10.122	9.863
11	21	11.873	11.084	11.482	11.216	11.736	11.779	11.27	11.148	11.788	11.533	11.607	11.175	11.286	11.069	11.786	11.504	11.267	10.912	10.481	10.754	10.665	11.021	10.4	11.054	10.609	10.349	10.537	10.276	9.763	10.069	10.592	10.072	9.823	10.039	9.748	10.123	10.278	9.966	8.692	9.723	10.229	9.658	9.243	10.189	9.92
11	22	11.962	11.173	11.581	11.225	11.775	11.851	11.369	11.246	11.814	11.574	11.688	11.296	11.354	11.137	11.867	11.54	11.347	10.962	10.568	10.835	10.718	11.06	10.484	11.08	10.653	10.384	10.587	10.353	9.781	10.152	10.636	10.154	9.871	10.111	9.855	10.23	10.329	9.981	8.75	9.76	10.364	9.755	9.333	10.265	10.005
11	23	12.066	11.254	11.704	11.289	11.776	11.879	11.46	11.349	11.862	11.634	11.783	11.434	11.419	11.219	11.957	11.584	11.41	11.014	10.653	10.895	10.768	11.085	10.582	11.091	10.711	10.417	10.634	10.463	9.816	10.214	10.7	10.247	9.923	10.207	9.95	10.314	10.396	10.021	8.845	9.826	10.464	9.844	9.451	10.358	10.092
11	24	12.164	11.309	11.835	11.345	11.827	11.917	11.58	11.432	11.895	11.706	11.879	11.593	11.481	11.306	12.046	11.631	11.474	11.079	10.726	10.972	10.823	11.124	10.686	11.093	10.794	10.464	10.701	10.56	9.842	10.261	10.755	10.344	9.958	10.3	10.03	10.387	10.469	10.077	8.965	9.913	10.556	9.907	9.59	10.419	10.163
11	25	12.256	11.386	11.938	11.434	11.892	12	11.657	11.52	11.977	11.775	11.964	11.748	11.561	11.403	12.119	11.687	11.554	11.163	10.798	11.065	10.888	11.141	10.778	11.098	10.888	10.527	10.774	10.67	9.893	10.311	10.797	10.448	9.996	10.381	10.124	10.453	10.55	10.158	9.085	9.999	10.626	9.968	9.715	10.492	10.213
11	26	12.358	11.451	12.044	11.514	11.992	12.05	11.727	11.588	12.05	11.848	12.035	11.878	11.598	11.498	12.179	11.76	11.64	11.259	10.878	11.182	10.952	11.172	10.866	11.116	10.993	10.614	10.849	10.797	9.953	10.342	10.87	10.561	10.04	10.424	10.232	10.535	10.631	10.281	9.203	10.094	10.684	10.04	9.808	10.561	10.265
11	27	12.459	11.5	12.176	11.568	12.061	12.103	11.785	11.66	12.109	11.92	12.093	12.001	11.645	11.574	12.253	11.84	11.725	11.385	10.955	11.31	11.032	11.217	10.95	11.131	11.107	10.708	10.941	10.886	9.989	10.379	10.939	10.656	10.103	10.5	10.32	10.631	10.715	10.427	9.332	10.213	10.707	10.081	9.855	10.623	10.309
11	28	12.552	11.628	12.276	11.643	12.202	12.188	11.857	11.697	12.184	11.999	12.159	12.121	11.72	11.639	12.317	11.917	11.832	11.522	11.038	11.456	11.112	11.261	11.018	11.136	11.226	10.808	11.049	10.957	10.009	10.458	11.007	10.734	10.171	10.557	10.402	10.725	10.787	10.561	9.466	10.305	10.754	10.134	9.874	10.683	10.358
11	29	12.596	11.733	12.366	11.723	12.338	12.237	11.861	11.746	12.212	12.066	12.241	12.22	11.82	11.681	12.369	11.99	11.92	11.641	11.146	11.591	11.175	11.29	11.075	11.15	11.325	10.92	11.146	11.032	10.045	10.566	11.055	10.791	10.267	10.626	10.481	10.841	10.864	10.674	9.587	10.37	10.805	10.211	9.894	10.758	10.418
11	30	12.673	11.847	12.453	11.779	12.457	12.273	11.886	11.807	12.247	12.125	12.327	12.313	11.896	11.711	12.415	12.044	11.986	11.762	11.257	11.722	11.227	11.348	11.164	11.171	11.423	11.013	11.225	11.089	10.094	10.66	11.12	10.845	10.355	10.688	10.562	10.962	10.942	10.763	9.712	10.442	10.866	10.282	9.929	10.836	10.471
12	1	12.69	11.98	12.551	11.849	12.589	12.438	11.913	11.848	12.362	12.224	12.444	12.409	12.014	11.78	12.501	12.118	12.07	11.9	11.359	11.877	11.318	11.441	11.295	11.219	11.526	11.112	11.341	11.137	10.153	10.757	11.212	10.916	10.458	10.787	10.642	11.089	11.084	10.863	9.851	10.545	10.926	10.356	10.032	10.959	10.54
12	2	12.704	12.117	12.582	11.936	12.667	12.553	11.919	12.001	12.43	12.326	12.544	12.511	12.146	11.862	12.593	12.188	12.156	12.032	11.485	12.022	11.413	11.521	11.414	11.279	11.608	11.209	11.471	11.214	10.232	10.833	11.308	11.007	10.563	10.853	10.753	11.196	11.226	10.94	9.994	10.64	10.982	10.454	10.161	11.081	10.572
12	3	12.69	12.233	12.634	12.069	12.758	12.59	12.033	12.116	12.503	12.373	12.644	12.614	12.258	11.939	12.679	12.267	12.246	12.14	11.586	12.129	11.502	11.602	11.54	11.366	11.687	11.324	11.596	11.268	10.356	10.896	11.401	11.098	10.676	10.937	10.879	11.322	11.353	11.019	10.127	10.737	11.051	10.555	10.3	11.17	10.621
12	4	12.693	12.309	12.767	12.163	12.794	12.717	12.115	12.182	12.62	12.436	12.732	12.728	12.356	12.038	12.777	12.34	12.368	12.258	11.706	12.233	11.595	11.69	11.666	11.449	11.769	11.443	11.743	11.32	10.503	10.96	11.506	11.21	10.779	11.03	11.001	11.451	11.479	11.109	10.241	10.818	11.093	10.655	10.426	11.255	10.694
12	5	12.723	12.426	12.838	12.278	12.844	12.77	12.209	12.309	12.652	12.541	12.829	12.83	12.472	12.145	12.878	12.435	12.468	12.362	11.841	12.332	11.702	11.77	11.76	11.522	11.855	11.555	11.88	11.392	10.656	11.039	11.612	11.35	10.908	11.134	11.123	11.568	11.591	11.204	10.342	10.9	11.132	10.767	10.543	11.325	10.753
12	6	12.723	12.544	12.932	12.422	12.883	12.771	12.33	12.363	12.683		12.912	12.914	12.547	12.206	12.962	12.515	12.537	12.423	11.956	12.385	11.785	11.847	11.848	11.58	11.906	11.64	11.976	11.439	10.82	11.123	11.676	11.43	11.022	11.228	11.248	11.643	11.658	11.265	10.397	10.959	11.165	10.883	10.649	11.334	10.805
12	7	12.832	12.622	13.077	12.514	12.914	12.861	12.457	12.391	12.713		13.008	12.985	12.585	12.266	13.038	12.6	12.594	12.457	12.055	12.422	11.898	11.929	11.947	11.629	11.942	11.738	12.044	11.501	10.985	11.219	11.759	11.495	11.112	11.342	11.352	11.705	11.707	11.328	10.459	11.002	11.217	11.029	10.745	11.346	10.935
12	8	12.918	12.745	13.151	12.602	13.017	12.96	12.554	12.467	12.746		13.101	13.031	12.628	12.343	13.095	12.708	12.662	12.476	12.173	12.511	11.998	12.013	12.055	11.667	11.961	11.82	12.114	11.582	11.121	11.302	11.871	11.544	11.2	11.466	11.451	11.731	11.774	11.392	10.518	11.05	11.265	11.178	10.825	11.377	11.079
12	9	12.993	12.886	13.21	12.673	13.093	12.987	12.616	12.544	12.771		13.18	13.071	12.67	12.403	13.118	12.82	12.716	12.493	12.249	12.591	12.094	12.102	12.171	11.731	12.003	11.885	12.167	11.649	11.271	11.374	11.98	11.579	11.306	11.578	11.561	11.732	11.83	11.451	10.604	11.134	11.338	11.312	10.907	11.43	11.209
12	10	13.097	12.958	13.251	12.757	13.179	13.043	12.725	12.607	12.798		13.253	13.104	12.705	12.448	13.158	12.922	12.802	12.525	12.295	12.647	12.176	12.187	12.285	11.795	12.045	11.965	12.222	11.703	11.413	11.44	12.092	11.589	11.381	11.677	11.646	11.768	11.912	11.538	10.735	11.25	11.399	11.44	10.995	11.486	11.379
12	11	13.21	13.046	13.316	12.82	13.287	13.093	12.762	12.676	12.825		13.317	13.151	12.743	12.498	13.202	13.029	12.887	12.549	12.357	12.701	12.242	12.27	12.368	11.877	12.097	12.067	12.293	11.761	11.533	11.49	12.2	11.623	11.481	11.732	11.704	11.83	11.996	11.627	10.892	11.377	11.482	11.548	11.067	11.566	11.534
12	12	13.29	13.128	13.4	12.882	13.359	13.118	12.788	12.708	12.851		13.384	13.204	12.804	12.544	13.212	13.124	12.969	12.565	12.44	12.738	12.272	12.357	12.44	11.975	12.167	12.167	12.353	11.813	11.639	11.549	12.298	11.674	11.588	11.814	11.763	11.909	12.057	11.711	11.013	11.515	11.549	11.616	11.146	11.652	11.657
12	13	13.394	13.197	13.451	12.993	13.427	13.193	12.864	12.753	12.868		13.451	13.246	12.871	12.607	13.244	13.168	13.012	12.602	12.524	12.75	12.325	12.407	12.493	12.076	12.249	12.257	12.415	11.867	11.732	11.621	12.33	11.753	11.688	11.877	11.791	11.992	12.125	11.8	11.146	11.654	11.628	11.669	11.268	11.748	11.769
12	14	13.52	13.221	13.529	13.082	13.487	13.268	12.928	12.774	12.891		13.529	13.272	12.941	12.671	13.286	13.218	13.044	12.637	12.625	12.78	12.391	12.448	12.533	12.16	12.323	12.345	12.463	11.97	11.791	11.692	12.342	11.859	11.793	11.939	11.778	12.079	12.18	11.886	11.289	11.756	11.699	11.729	11.398	11.835	11.866
12	15	13.563	13.28	13.627	13.194	13.555	13.301	12.993	12.795	12.938		13.604	13.305	13.009	12.747	13.327	13.259	13.075	12.674	12.721	12.832	12.458	12.493	12.573	12.25	12.4	12.444	12.543	12.098	11.835	11.752	12.348	11.966	11.895	12.012	11.797	12.159	12.216	11.961	11.383	11.807	11.783	11.805	11.518	11.917	11.95
12	16	13.626	13.294	13.721	13.317	13.65	13.355	13.071	12.885	12.967		13.666	13.311	13.085	12.825	13.351	13.297	13.123	12.751	12.813	12.882	12.539	12.518	12.608	12.32	12.485	12.542	12.575	12.2	11.867	11.829	12.36	12.096	11.95	12.116	11.807	12.203	12.25	12.021	11.477	11.826	11.847	11.88	11.649	11.973	12.005
12	17	13.686	13.295	13.797	13.423	13.723	13.345	13.056	12.942	13.035		13.719	13.313	13.172	12.903	13.389	13.338	13.185	12.824	12.885	12.959	12.63	12.55	12.663	12.398	12.564	12.639	12.626	12.288	11.912	11.922	12.348	12.214	11.982	12.174	11.841	12.222	12.312	12.081	11.576	11.856	11.915	11.94	11.771	12.047	12.048
12	18	13.728	13.323	13.786	13.526	13.78	13.346	13.074	13.049	13.1		13.743	13.349	13.225	12.967	13.423	13.418	13.28	12.881	12.953	13.036	12.745	12.614	12.723	12.476	12.672	12.736	12.659	12.377	11.968	12.012	12.358	12.323	11.997	12.229	11.924	12.234	12.358	12.133	11.661	11.892	11.965	11.987	11.88	12.111	12.077
12	19	13.783	13.35	13.836	13.618	13.867	13.338	13.13	13.164	13.191		13.768	13.389	13.268	13.017	13.473	13.491	13.377	12.938	13.01	13.106	12.848	12.688	12.782	12.571	12.76	12.829	12.687	12.42	12.047	12.095	12.391	12.397	11.981	12.279	12.021	12.261	12.421	12.19	11.732	11.929	12.017	12.026	11.996	12.16	12.113
12	20	13.85	13.413	13.79	13.718	13.917	13.324	13.132	13.2	13.271		13.782	13.433	13.32	13.055	13.512	13.577	13.46	12.997	13.082	13.179	12.962	12.743	12.84	12.666	12.813	12.88	12.696	12.431	12.143	12.193	12.408	12.459	11.967	12.319	12.089	12.251	12.496	12.227	11.817	11.983	12.043	12.064	12.113	12.239	12.148
12	21	13.898	13.459	13.73	13.776	13.955	13.325	13.156	13.267	13.355		13.816	13.491	13.38	13.089	13.54	13.63	13.525	13.033	13.157	13.237	13.07	12.821	12.883	12.757	12.855	12.937	12.737	12.467	12.252	12.299	12.414	12.514	11.985	12.364	12.166	12.266	12.548	12.286	11.842	12.032	12.08	12.1	12.206	12.357	12.217
12	22	13.944	13.512	13.746	13.847	13.958	13.324	13.221	13.328	13.448		13.855	13.537	13.422	13.133	13.588	13.675	13.587	13.092	13.216	13.298	13.165	12.883	12.894	12.841	12.894	12.988	12.793	12.506	12.352	12.395	12.475	12.555	12.037	12.441	12.226	12.308	12.6	12.329	11.856	12.062	12.133	12.166	12.306	12.45	12.304
12	23	14.026	13.58	13.738	13.857	13.989	13.396	13.249	13.36	13.523		13.926	13.574	13.49	13.181	13.628	13.682	13.626	13.164	13.28	13.353	13.238	12.97	12.912	12.933	12.909	13.051	12.846	12.534	12.451	12.491	12.531	12.582	12.107	12.527	12.25	12.355	12.653	12.36	11.848	12.063	12.183	12.25	12.369	12.558	12.374
12	24	14.093	13.644	13.758	13.885	14.024	13.432	13.254	13.454	13.598		13.976	13.619	13.549	13.233	13.648	13.679	13.672	13.226	13.367	13.419	13.329	13.051	12.947	13.014	12.942	13.118	12.899	12.567	12.532	12.597	12.581	12.622	12.183	12.607	12.33	12.387	12.718	12.401	11.848	12.086	12.21	12.333	12.413	12.676	12.419
12	25	14.151	13.696	13.789	13.929	14.028	13.468	13.277	13.546	13.63		14.034	13.66	13.586	13.307	13.659	13.68	13.71	13.268	13.454	13.482	13.405	13.181	12.974	13.111	12.998	13.2	12.911	12.625	12.587	12.667	12.648	12.666	12.25	12.674	12.408	12.447	12.788	12.473	11.86	12.113	12.254	12.406	12.448	12.766	12.445
12	26	14.229	13.775	13.859	13.947	14.079	13.539	13.315	13.616	13.684		14.075	13.699	13.589	13.398	13.682	13.717	13.751	13.304	13.514	13.555	13.474	13.264	13.006	13.192	13.063	13.254	12.907	12.694	12.633	12.72	12.749	12.716	12.291	12.705	12.482	12.513	12.856	12.521	11.91	12.167	12.277	12.488	12.473	12.82	12.474
12	27	14.28	13.853	13.899	13.949	14.138	13.581	13.341	13.699	13.711		14.103	13.74	13.573	13.487	13.695	13.762	13.8	13.344	13.566	13.62	13.518	13.329	13.065	13.265	13.157	13.281	12.909	12.763	12.692	12.775	12.783	12.762	12.322	12.729	12.561	12.569	12.91	12.581	12.002	12.21	12.288	12.567	12.495	12.87	12.472
12	28	14.325	13.936	13.99	13.985	14.14	13.602	13.358	13.656	13.731		14.106	13.786	13.535	13.573	13.719	13.815	13.839	13.403	13.59	13.694	13.565	13.354	13.117	13.327	13.23	13.305	12.927	12.827	12.74	12.82	12.832	12.839	12.346	12.757	12.668	12.654	12.951	12.649	12.151	12.247	12.293	12.622	12.526	12.904	12.475
12	29	14.384	14.017	14.086	14.033	14.163	13.686	13.404	13.663	13.788		14.12	13.813	13.499	13.695	13.753	13.874	13.887	13.47	13.601	13.744	13.596	13.363	13.169	13.373	13.287	13.32	12.93	12.898	12.793	12.855	12.878	12.922	12.367	12.823	12.732	12.738	12.964	12.699	12.283	12.264	12.347	12.679	12.554	12.93	12.5
12	30	14.442	14.042	14.088	14.041	14.162	13.759	13.444	13.676	13.835		14.135	13.847	13.466	13.779	13.803	13.912	13.949	13.543	13.616	13.812	13.644	13.331	13.226	13.394	13.361	13.326	12.976	12.95	12.871	12.909	12.905	12.997	12.416	12.901	12.796	12.785	12.973	12.727	12.401	12.272	12.407	12.742	12.578	12.975	12.533
12	31	14.489	14.096	14.132	14.102	14.151	13.809	13.559	13.636	13.92		14.153	13.913	13.455	13.838	13.845	13.932	14.005	13.611	13.624	13.862	13.685	13.314	13.305	13.433	13.421	13.342	13.017	12.989	12.946	12.966	12.926	13.035	12.488	13	12.852	12.818	12.983	12.744	12.494	12.284	12.477	12.792	12.606	13.034	12.557
